"Age","LearningCategorySelftTaught","LearningCategoryOnlineCourses","LearningCategoryWork","LearningCategoryUniversity","LearningCategoryKaggle","GenderSelect","Country","EmploymentStatus","DataScienceIdentitySelect","FormalEducation","MajorSelect","Tenure","FirstTrainingSelect","ParentsEducation","EmployerIndustry","EmployerSize","EmployerSizeChange","EmployerMLTime","EmployerSearchMethod","RemoteWork","CompensationAmount","CompensationCurrency.x","FormalEducation_Q","Tenure_Q","EmployerSize_Q","CompensationCurrency.y","...1","exchangeRate","frac","Salary_USD","Compensation_Median_USD","Median_to_Salary"
27,80,0,15,0,5,"Male","Spain","Employed full-time","Sort of (Explain more)","Master's degree","Psychology","Less than a year","Other","Primary/elementary school","Academic","10 to 19 employees","Stayed the same","Less than one year","I was contacted directly by someone at the company (e.g. internal recruiter)","Never",20000,"EUR",5,1,2,"USD",1,1,0.02,20000,41250,2.0625
41,34,33,33,0,0,"Male","Canada","Employed full-time","Sort of (Explain more)","Doctoral degree","Biology","6 to 10 years","Online courses (coursera, udemy, edx, etc.)","A bachelor's degree","Academic","5,000 to 9,999 employees","","More than 10 years","A friend, family member, or former colleague told me","Sometimes",65000,"CAD",6,4,7,"CAD",7,0.823688,0.95,53539.72,80000,1.49421775085861
41,34,33,33,0,0,"Male","Canada","Employed full-time","Sort of (Explain more)","Doctoral degree","Biology","6 to 10 years","Online courses (coursera, udemy, edx, etc.)","A bachelor's degree","Academic","5,000 to 9,999 employees","","More than 10 years","A friend, family member, or former colleague told me","Sometimes",65000,"CAD",6,4,7,"USD",1,1,0.05,65000,80000,1.23076923076923
25,0,0,15,70,15,"Female","France","Employed full-time","","Master's degree","Mathematics or statistics","3 to 5 years","University courses","A master's degree","Technology","10 to 19 employees","Decreased significantly","6-10 years","Some other way","Never",31000,"EUR",5,3,2,"EUR",2,1.195826,0.99,37070.606,51420.518,1.38709677419355
25,0,0,15,70,15,"Female","France","Employed full-time","","Master's degree","Mathematics or statistics","3 to 5 years","University courses","A master's degree","Technology","10 to 19 employees","Decreased significantly","6-10 years","Some other way","Never",31000,"EUR",5,3,2,"USD",1,1,0.01,31000,51420.518,1.65872638709677
43,5,90,0,0,5,"Male","United States","Employed full-time","Sort of (Explain more)","Bachelor's degree","","1 to 2 years","Online courses (coursera, udemy, edx, etc.)","Some college/university study, no bachelor's degree","Hospitality/Entertainment/Sports","100 to 499 employees","Stayed the same","Less than one year","Some other way","Rarely",85000,"USD",4,2,4,"AMD",46,0.00209,0,177.65,1956.24,11.0117647058824
43,5,90,0,0,5,"Male","United States","Employed full-time","Sort of (Explain more)","Bachelor's degree","","1 to 2 years","Online courses (coursera, udemy, edx, etc.)","Some college/university study, no bachelor's degree","Hospitality/Entertainment/Sports","100 to 499 employees","Stayed the same","Less than one year","Some other way","Rarely",85000,"USD",4,2,4,"USD",1,1,1,85000,1956.24,0.0230145882352941
32,10,0,40,50,0,"Male","Sweden","Employed full-time","","Master's degree","Physics","3 to 5 years","University courses","Some college/university study, no bachelor's degree","Retail","I don't know","Increased significantly","3-5 years","A friend, family member, or former colleague told me","Sometimes",828000,"SEK",5,3,10,"SEK",25,0.125204,0.8,103668.912,101333.64,0.977473748349939
32,10,0,40,50,0,"Male","Sweden","Employed full-time","","Master's degree","Physics","3 to 5 years","University courses","Some college/university study, no bachelor's degree","Retail","I don't know","Increased significantly","3-5 years","A friend, family member, or former colleague told me","Sometimes",828000,"SEK",5,3,10,"USD",1,1,0.2,828000,101333.64,0.122383623188406
28,10,8,30,50,2,"Female","France","Employed full-time","Sort of (Explain more)","Master's degree","Mathematics or statistics","3 to 5 years","University courses","Some college/university study, no bachelor's degree","Other","I don't know","Stayed the same","Don't know","Some other way","Sometimes",24000,"EUR",5,3,10,"EUR",2,1.195826,0.99,28699.824,51420.518,1.79166666666667
28,10,8,30,50,2,"Female","France","Employed full-time","Sort of (Explain more)","Master's degree","Mathematics or statistics","3 to 5 years","University courses","Some college/university study, no bachelor's degree","Other","I don't know","Stayed the same","Don't know","Some other way","Sometimes",24000,"EUR",5,3,10,"USD",1,1,0.01,24000,51420.518,2.14252158333333
52,60,0,35,0,0,"Male","Netherlands","Employed full-time","Sort of (Explain more)","Doctoral degree","Engineering (non-computer focused)","More than 10 years","Self-taught","High school","Technology","Fewer than 10 employees","Stayed the same","More than 10 years","Some other way","",78000,"EUR",6,5,1,"EUR",2,1.195826,1,93274.428,77130.777,0.826923076923077
24,60,10,5,10,5,"Male","India","Employed full-time","Yes","Bachelor's degree","Computer Science","3 to 5 years","University courses","A bachelor's degree","Technology","10,000 or more employees","Increased significantly","1-2 years","Some other way","Rarely",1300000,"INR",4,3,8,"INR",3,0.01562,0.94,20306,28116,1.38461538461538
24,60,10,5,10,5,"Male","India","Employed full-time","Yes","Bachelor's degree","Computer Science","3 to 5 years","University courses","A bachelor's degree","Technology","10,000 or more employees","Increased significantly","1-2 years","Some other way","Rarely",1300000,"INR",4,3,8,"RON",43,0.259964,0,337953.2,28116,0.0831949512536055
24,60,10,5,10,5,"Male","India","Employed full-time","Yes","Bachelor's degree","Computer Science","3 to 5 years","University courses","A bachelor's degree","Technology","10,000 or more employees","Increased significantly","1-2 years","Some other way","Rarely",1300000,"INR",4,3,8,"RSD",45,0.01002,0.01,13026,28116,2.158452326117
24,60,10,5,10,5,"Male","India","Employed full-time","Yes","Bachelor's degree","Computer Science","3 to 5 years","University courses","A bachelor's degree","Technology","10,000 or more employees","Increased significantly","1-2 years","Some other way","Rarely",1300000,"INR",4,3,8,"RUB",6,0.017402,0,22622.6,28116,1.24282796849169
24,60,10,5,10,5,"Male","India","Employed full-time","Yes","Bachelor's degree","Computer Science","3 to 5 years","University courses","A bachelor's degree","Technology","10,000 or more employees","Increased significantly","1-2 years","Some other way","Rarely",1300000,"INR",4,3,8,"USD",1,1,0.04,1300000,28116,0.0216276923076923
44,20,0,0,80,0,"Male","Italy","Employed full-time","No","Doctoral degree","Computer Science","More than 10 years","University courses","A doctoral degree","Technology","10,000 or more employees","Increased significantly","More than 10 years","A general-purpose job board","Rarely",60000,"EUR",6,5,8,"EUR",2,1.195826,1,71749.56,45441.388,0.633333333333333
48,30,10,10,30,20,"Male","Brazil","Employed full-time","Yes","Doctoral degree","Electrical Engineering","3 to 5 years","Kaggle competitions","A doctoral degree","Academic","5,000 to 9,999 employees","Decreased slightly","3-5 years","An external recruiter or headhunter","Most of the time",130000,"BRL",6,3,7,"BRL",5,0.32135,0.91,41775.5,60000,1.43624851886871
48,30,10,10,30,20,"Male","Brazil","Employed full-time","Yes","Doctoral degree","Electrical Engineering","3 to 5 years","Kaggle competitions","A doctoral degree","Academic","5,000 to 9,999 employees","Decreased slightly","3-5 years","An external recruiter or headhunter","Most of the time",130000,"BRL",6,3,7,"EUR",2,1.195826,0.01,155457.38,60000,0.385957874756412
48,30,10,10,30,20,"Male","Brazil","Employed full-time","Yes","Doctoral degree","Electrical Engineering","3 to 5 years","Kaggle competitions","A doctoral degree","Academic","5,000 to 9,999 employees","Decreased slightly","3-5 years","An external recruiter or headhunter","Most of the time",130000,"BRL",6,3,7,"USD",1,1,0.07,130000,60000,0.461538461538462
29,50,20,0,30,0,"Female","United States","Employed full-time","Yes","Doctoral degree","Mathematics or statistics","6 to 10 years","University courses","A bachelor's degree","Academic","I don't know","Increased slightly","More than 10 years","A friend, family member, or former colleague told me","Sometimes",60000,"USD",6,4,10,"AMD",46,0.00209,0,1504.8,1956.24,1.3
29,50,20,0,30,0,"Female","United States","Employed full-time","Yes","Doctoral degree","Mathematics or statistics","6 to 10 years","University courses","A bachelor's degree","Academic","I don't know","Increased slightly","More than 10 years","A friend, family member, or former colleague told me","Sometimes",60000,"USD",6,4,10,"USD",1,1,1,60000,1956.24,0.032604
25,70,0,0,10,20,"Male","United States","Employed full-time","No","Bachelor's degree","Physics","3 to 5 years","Self-taught","A master's degree","Academic","I don't know","Stayed the same","Don't know","Some other way","Sometimes",20000,"USD",4,3,10,"AMD",46,0.00209,0,501.6,1956.24,3.9
25,70,0,0,10,20,"Male","United States","Employed full-time","No","Bachelor's degree","Physics","3 to 5 years","Self-taught","A master's degree","Academic","I don't know","Stayed the same","Don't know","Some other way","Sometimes",20000,"USD",4,3,10,"USD",1,1,1,20000,1956.24,0.097812
34,80,10,5,5,0,"Male","India","Employed full-time","No","Master's degree","Computer Science","Less than a year","Online courses (coursera, udemy, edx, etc.)","A bachelor's degree","Financial","10,000 or more employees","Increased slightly","3-5 years","I was contacted directly by someone at the company (e.g. internal recruiter)","Sometimes",1e+06,"INR",5,1,8,"INR",3,0.01562,0.94,15620,28116,1.8
34,80,10,5,5,0,"Male","India","Employed full-time","No","Master's degree","Computer Science","Less than a year","Online courses (coursera, udemy, edx, etc.)","A bachelor's degree","Financial","10,000 or more employees","Increased slightly","3-5 years","I was contacted directly by someone at the company (e.g. internal recruiter)","Sometimes",1e+06,"INR",5,1,8,"RON",43,0.259964,0,259964,28116,0.108153436629687
34,80,10,5,5,0,"Male","India","Employed full-time","No","Master's degree","Computer Science","Less than a year","Online courses (coursera, udemy, edx, etc.)","A bachelor's degree","Financial","10,000 or more employees","Increased slightly","3-5 years","I was contacted directly by someone at the company (e.g. internal recruiter)","Sometimes",1e+06,"INR",5,1,8,"RSD",45,0.01002,0.01,10020,28116,2.8059880239521
34,80,10,5,5,0,"Male","India","Employed full-time","No","Master's degree","Computer Science","Less than a year","Online courses (coursera, udemy, edx, etc.)","A bachelor's degree","Financial","10,000 or more employees","Increased slightly","3-5 years","I was contacted directly by someone at the company (e.g. internal recruiter)","Sometimes",1e+06,"INR",5,1,8,"RUB",6,0.017402,0,17402,28116,1.61567635903919
34,80,10,5,5,0,"Male","India","Employed full-time","No","Master's degree","Computer Science","Less than a year","Online courses (coursera, udemy, edx, etc.)","A bachelor's degree","Financial","10,000 or more employees","Increased slightly","3-5 years","I was contacted directly by someone at the company (e.g. internal recruiter)","Sometimes",1e+06,"INR",5,1,8,"USD",1,1,0.04,1e+06,28116,0.028116
34,0,20,50,30,0,"Female","Australia","Employed full-time","Yes","Master's degree","Electrical Engineering","More than 10 years","Work","A professional degree","Military/Security","1,000 to 4,999 employees","Increased significantly","3-5 years","A career fair or on-campus recruiting event","Rarely",1e+05,"AUD",5,5,6,"AUD",8,0.80231,0.98,80231,104300.3,1.3
34,0,20,50,30,0,"Female","Australia","Employed full-time","Yes","Master's degree","Electrical Engineering","More than 10 years","Work","A professional degree","Military/Security","1,000 to 4,999 employees","Increased significantly","3-5 years","A career fair or on-campus recruiting event","Rarely",1e+05,"AUD",5,5,6,"USD",1,1,0.02,1e+05,104300.3,1.043003
30,20,10,20,50,0,"Male","Switzerland","Employed full-time","No","Master's degree","Computer Science","1 to 2 years","University courses","High school","Other","10,000 or more employees","Increased slightly","1-2 years","I was contacted directly by someone at the company (e.g. internal recruiter)","Sometimes",1e+05,"CHF",5,2,8,"CHF",14,1.043382,0.95,104338.2,101525.718,0.973044560860739
30,20,10,20,50,0,"Male","Switzerland","Employed full-time","No","Master's degree","Computer Science","1 to 2 years","University courses","High school","Other","10,000 or more employees","Increased slightly","1-2 years","I was contacted directly by someone at the company (e.g. internal recruiter)","Sometimes",1e+05,"CHF",5,2,8,"USD",1,1,0.05,1e+05,101525.718,1.01525718
34,5,85,5,0,5,"Female","United States","Employed full-time","Sort of (Explain more)","Master's degree","Biology","6 to 10 years","Online courses (coursera, udemy, edx, etc.)","A doctoral degree","Mix of fields","100 to 499 employees","Increased slightly","Don't know","A friend, family member, or former colleague told me","Rarely",50000,"USD",5,4,4,"AMD",46,0.00209,0,1254,1956.24,1.56
34,5,85,5,0,5,"Female","United States","Employed full-time","Sort of (Explain more)","Master's degree","Biology","6 to 10 years","Online courses (coursera, udemy, edx, etc.)","A doctoral degree","Mix of fields","100 to 499 employees","Increased slightly","Don't know","A friend, family member, or former colleague told me","Rarely",50000,"USD",5,4,4,"USD",1,1,1,50000,1956.24,0.0391248
25,5,25,45,20,5,"Male","France","Employed full-time","Yes","Doctoral degree","Computer Science","3 to 5 years","University courses","A bachelor's degree","Academic","1,000 to 4,999 employees","Stayed the same","More than 10 years","Some other way","Rarely",24000,"EUR",6,3,6,"EUR",2,1.195826,0.99,28699.824,51420.518,1.79166666666667
25,5,25,45,20,5,"Male","France","Employed full-time","Yes","Doctoral degree","Computer Science","3 to 5 years","University courses","A bachelor's degree","Academic","1,000 to 4,999 employees","Stayed the same","More than 10 years","Some other way","Rarely",24000,"EUR",6,3,6,"USD",1,1,0.01,24000,51420.518,2.14252158333333
31,0,20,0,70,10,"Female","Turkey","Employed full-time","Yes","Master's degree","Computer Science","Less than a year","Online courses (coursera, udemy, edx, etc.)","Primary/elementary school","Academic","100 to 499 employees","Stayed the same","1-2 years","A friend, family member, or former colleague told me","Sometimes",24000,"TRY",5,1,4,"TRY",19,0.29178,0.87,7002.72,28594.44,4.08333333333333
31,0,20,0,70,10,"Female","Turkey","Employed full-time","Yes","Master's degree","Computer Science","Less than a year","Online courses (coursera, udemy, edx, etc.)","Primary/elementary school","Academic","100 to 499 employees","Stayed the same","1-2 years","A friend, family member, or former colleague told me","Sometimes",24000,"TRY",5,1,4,"USD",1,1,0.13,24000,28594.44,1.191435
